,Date,Albuquerque,Baltimore,Boston,Charlotte,Chicago,Dallas,Detroit,Las Vegas,Los Angeles,Miami,New Orleans,New York,Philadelphia,Phoenix,Portland,San Diego,San Francisco,San Juan,Seattle,St Louis,Tampa
9206,19860317,41.54,43.07,42.53,55.04,39.02,62.51,34.97,52.52,53.96,76.55,66.02,44.96,45.5,56.48,48.02,55.49,53.96,76.46,47.03,50.54,74.03
9207,19860318,41.989999999999995,41.989999999999995,45.95,60.440000000000005,49.01,60.980000000000004,41.0,57.47,59.0,77.54,72.95,44.06,46.04,56.93,50.0,57.47,57.56,77.0,48.47,56.03,74.48
9208,19860319,43.519999999999996,62.51,50.0,60.980000000000004,35.51,50.54,39.56,55.49,59.540000000000006,78.98,63.5,50.99,59.45,61.519999999999996,53.51,59.99,59.45,77.0,52.97,41.54,77.45
9209,19860320,42.980000000000004,45.5,37.49,48.56,17.06,46.49,18.5,58.55,64.49000000000001,79.43,55.49,41.54,43.519999999999996,66.02,56.03,63.5,58.01,77.0,54.5,28.580000000000002,70.52
9210,19860321,46.94,26.96,19.49,36.95,24.98,46.58,23.0,62.959999999999994,69.44,64.94,46.49,25.52,25.97,69.98,51.53,66.56,57.02,76.00999999999999,47.48,29.48,57.02
9211,19860322,52.52,33.44,30.47,39.02,39.02,55.49,35.51,64.49000000000001,68.45,56.93,46.49,33.53,33.98,72.05,49.55,66.02,58.01,76.00999999999999,46.04,43.97,51.98
9212,19860323,54.5,41.54,39.47,45.5,46.04,60.980000000000004,48.47,65.93,62.959999999999994,59.0,49.46,38.48,41.45,73.49000000000001,48.56,63.05,57.02,75.02,46.04,52.97,51.98
9213,19860324,57.02,46.49,42.53,57.47,40.46,62.51,33.08,71.96,62.959999999999994,65.03,55.49,44.510000000000005,44.510000000000005,73.49000000000001,50.0,62.51,57.02,77.54,46.49,57.02,59.540000000000006
9214,19860325,56.48,47.03,42.980000000000004,59.540000000000006,61.519999999999996,63.5,52.43,68.54,58.01,69.98,58.01,41.0,47.48,75.47,50.54,59.540000000000006,56.48,77.99000000000001,47.48,66.02,65.48
9215,19860326,54.95,59.99,59.0,61.07,48.02,66.02,51.98,68.99000000000001,62.51,69.44,60.53,52.07,57.56,77.0,58.459999999999994,61.519999999999996,61.97,77.54,53.96,58.01,69.98
9216,19860327,59.99,54.05,53.96,62.51,40.010000000000005,65.48,40.46,70.52,60.980000000000004,71.06,65.48,55.49,53.06,81.5,55.49,64.94,65.48,79.07,55.49,47.48,71.06
9217,19860328,60.53,47.03,47.48,59.0,60.980000000000004,68.45,47.48,73.04,60.980000000000004,71.50999999999999,67.00999999999999,50.54,48.02,84.47,57.02,61.519999999999996,63.5,80.06,53.51,62.51,68.0
9218,19860329,58.459999999999994,57.02,59.0,59.99,70.97,66.56,65.03,72.05,63.05,71.06,62.51,52.07,58.459999999999994,78.98,54.5,65.57,62.51,78.98,49.55,73.58,70.52
9219,19860330,58.55,62.51,63.5,64.04,65.03,68.54,64.49000000000001,70.52,60.53,69.98,63.05,51.53,62.51,79.97,47.48,62.51,55.58,78.53,48.02,73.04,69.53
9220,19860331,59.0,63.05,58.55,68.0,65.48,69.98,52.52,70.97,61.43,69.53,62.51,61.43,63.05,77.45,49.01,62.42,59.45,77.0,48.47,71.50999999999999,68.99000000000001
9221,19860401,55.04,58.459999999999994,55.58,69.53,51.98,68.99000000000001,61.519999999999996,71.06,59.540000000000006,71.50999999999999,61.97,52.52,60.53,75.56,47.03,64.04,55.49,79.52,47.03,59.0,70.97
9222,19860402,51.44,61.97,59.99,69.44,43.97,71.06,46.49,59.0,58.459999999999994,69.53,65.03,61.519999999999996,61.07,66.02,49.01,60.980000000000004,53.51,81.5,47.93,56.93,72.5
9223,19860403,43.97,55.49,48.02,71.50999999999999,53.51,70.52,48.02,63.05,59.0,68.45,67.46,51.98,55.04,62.959999999999994,47.93,59.99,56.48,78.98,47.57,68.99000000000001,69.44
9224,19860404,49.55,57.47,49.46,72.95,50.99,73.04,48.02,61.519999999999996,59.540000000000006,70.52,72.5,48.47,50.99,67.00999999999999,51.44,58.459999999999994,54.05,77.99000000000001,50.54,71.96,70.97
9225,19860405,52.97,50.54,41.45,70.97,62.42,73.49000000000001,48.02,63.5,57.47,72.95,71.50999999999999,45.95,49.55,73.04,49.46,59.45,55.49,75.56,49.46,70.07,72.5
9226,19860406,59.45,48.02,40.46,72.05,50.45,73.94,57.47,60.980000000000004,59.0,72.95,72.5,41.989999999999995,45.5,72.05,54.5,60.440000000000005,57.47,78.98,50.99,68.99000000000001,72.05
9227,19860407,66.02,59.0,43.43,74.03,59.0,74.93,60.08,58.459999999999994,59.0,69.53,74.03,51.98,55.94,69.53,57.02,59.99,56.03,76.46,58.01,68.54,71.06
9228,19860408,62.51,61.519999999999996,45.5,67.55,46.94,72.5,50.0,61.97,57.02,72.5,74.03,57.02,61.07,72.05,56.03,59.45,57.47,77.0,51.98,56.03,69.53
9229,19860409,56.03,48.02,45.95,54.5,42.980000000000004,59.99,37.49,65.03,60.53,72.95,68.0,50.0,48.02,71.50999999999999,50.0,61.519999999999996,57.92,77.99000000000001,44.96,51.53,68.54
9230,19860410,55.49,41.989999999999995,46.04,51.53,44.510000000000005,58.55,38.03,67.00999999999999,61.43,69.53,56.48,44.510000000000005,44.510000000000005,72.5,48.02,61.97,55.94,79.52,45.95,51.53,62.51
9231,19860411,59.99,41.989999999999995,41.0,59.0,48.47,59.99,47.03,68.99000000000001,60.440000000000005,69.53,58.01,42.44,42.44,75.02,43.97,62.51,56.03,80.06,43.97,59.0,65.48
9232,19860412,56.48,47.03,42.980000000000004,59.540000000000006,44.510000000000005,66.47,41.45,68.99000000000001,58.01,67.55,68.0,47.48,47.03,77.99000000000001,46.04,59.45,54.05,81.5,46.94,64.49000000000001,68.0
9233,19860413,57.02,44.06,48.02,63.5,47.48,67.00999999999999,42.53,60.53,61.07,72.5,68.99000000000001,46.49,43.07,72.95,48.56,59.0,55.04,81.05,47.03,63.05,71.50999999999999
9234,19860414,51.98,51.98,49.46,66.56,44.06,62.059999999999995,50.0,59.0,61.519999999999996,72.05,69.53,48.02,51.98,71.50999999999999,51.98,60.440000000000005,55.94,81.5,49.01,57.02,68.0
9235,19860415,59.45,45.95,47.03,69.53,35.42,58.01,40.55,65.48,59.45,70.97,68.0,50.0,50.54,77.99000000000001,53.51,60.440000000000005,53.51,80.50999999999999,48.56,40.010000000000005,71.06
9236,19860416,57.47,47.03,45.95,52.52,41.0,60.980000000000004,39.02,60.53,57.56,73.04,65.48,46.49,51.98,75.47,50.0,59.540000000000006,53.42,78.98,48.02,47.48,71.50999999999999
9237,19860417,49.46,45.05,50.54,49.01,46.04,63.95,52.97,58.01,59.0,69.53,64.04,48.02,47.48,66.02,50.0,61.519999999999996,55.49,79.52,50.54,53.51,62.51
9238,19860418,45.5,56.93,47.03,59.99,50.54,71.06,53.96,62.51,62.059999999999995,67.00999999999999,66.02,55.49,54.95,67.00999999999999,48.47,62.959999999999994,58.01,78.53,47.57,57.02,64.04
9239,19860419,50.99,54.05,46.49,63.5,58.01,63.5,58.01,61.97,69.98,72.05,68.99000000000001,56.57,54.5,70.43,55.04,67.55,62.059999999999995,79.07,51.98,62.959999999999994,68.0
9240,19860420,56.48,55.49,44.510000000000005,63.95,49.46,63.5,48.47,69.53,71.50999999999999,70.52,66.02,50.99,55.49,75.02,60.53,71.50999999999999,67.00999999999999,78.53,58.55,53.96,72.05
9241,19860421,60.980000000000004,55.49,55.49,64.49000000000001,35.96,61.519999999999996,39.47,75.47,67.55,76.46,65.48,53.96,57.02,80.96,60.53,67.46,60.440000000000005,78.53,50.99,46.49,71.50999999999999
9242,19860422,65.03,44.96,56.48,52.52,35.51,61.43,34.52,77.45,60.440000000000005,76.00999999999999,60.980000000000004,53.51,45.5,81.5,46.94,65.48,55.49,81.5,41.989999999999995,44.510000000000005,65.03
9243,19860423,61.97,42.44,45.5,49.01,43.97,68.0,39.02,73.49000000000001,61.43,68.0,63.5,39.02,39.02,81.5,46.49,61.43,54.5,80.06,45.5,52.97,62.51
9244,19860424,59.99,56.03,50.45,56.48,63.95,70.97,51.44,71.06,60.440000000000005,68.54,62.959999999999994,55.58,55.04,80.06,43.519999999999996,60.980000000000004,51.44,80.06,42.53,68.54,64.58
9245,19860425,61.97,56.48,51.44,65.48,65.48,69.53,63.5,70.52,59.99,70.52,62.959999999999994,62.51,62.959999999999994,80.06,47.03,60.980000000000004,54.5,77.0,44.96,76.46,68.54
9246,19860426,55.04,59.99,51.44,72.5,72.05,74.93,67.00999999999999,61.97,62.51,69.53,66.56,58.55,58.55,78.08,49.01,64.58,55.49,77.99000000000001,46.58,77.54,68.99000000000001
9247,19860427,47.03,64.49000000000001,51.98,74.03,74.03,66.02,68.99000000000001,61.97,68.45,72.5,69.98,61.519999999999996,62.959999999999994,71.50999999999999,51.53,72.5,58.01,79.52,47.48,72.5,70.43
9248,19860428,57.56,62.959999999999994,49.01,74.03,59.99,62.959999999999994,68.54,72.5,69.44,76.00999999999999,71.50999999999999,61.97,63.95,77.0,47.48,71.96,54.95,77.99000000000001,44.06,59.99,73.04
9249,19860429,63.5,65.48,50.54,70.43,58.459999999999994,74.93,58.01,77.99000000000001,64.04,77.99000000000001,71.42,51.98,60.08,81.05,46.49,64.49000000000001,55.04,78.44,44.06,66.47,72.5
9250,19860430,64.49000000000001,63.05,49.55,68.45,61.519999999999996,71.96,58.55,74.57,64.94,77.99000000000001,72.95,62.51,62.51,82.04,48.56,62.959999999999994,53.51,77.0,47.93,76.46,75.02
9251,19860501,68.45,70.97,59.99,73.04,53.96,67.00999999999999,54.05,77.99000000000001,63.5,77.45,77.54,58.55,69.53,83.57,53.96,64.04,56.48,77.99000000000001,51.98,62.51,76.00999999999999
9252,19860502,69.53,55.49,49.46,69.53,45.5,66.92,44.06,77.99000000000001,64.49000000000001,73.04,73.49000000000001,54.5,53.51,86.99,52.43,65.48,60.980000000000004,78.44,53.51,55.49,76.00999999999999
9253,19860503,66.02,46.49,44.510000000000005,59.0,47.03,64.49000000000001,43.519999999999996,77.99000000000001,62.51,78.53,71.96,50.0,46.04,86.0,53.06,64.49000000000001,58.55,78.98,52.97,58.459999999999994,78.53
9254,19860504,66.56,51.53,45.5,58.01,60.53,67.00999999999999,52.07,66.02,59.45,77.45,72.05,53.51,51.53,78.53,52.07,62.42,58.01,80.06,51.98,66.02,77.0
9255,19860505,62.51,65.48,55.49,64.04,68.99000000000001,72.5,69.53,67.46,62.959999999999994,76.55,74.48,66.02,65.48,75.02,47.03,61.43,55.04,79.52,45.95,71.96,77.99000000000001
9256,19860506,63.5,74.03,51.53,73.49000000000001,73.49000000000001,76.46,70.52,58.01,59.0,77.99000000000001,75.47,70.97,72.95,73.04,47.48,60.980000000000004,51.98,77.99000000000001,48.02,77.99000000000001,80.06
9257,19860507,62.42,76.55,46.49,75.47,59.0,76.00999999999999,62.959999999999994,60.440000000000005,60.980000000000004,77.45,80.06,59.540000000000006,74.03,63.95,52.97,60.980000000000004,53.51,76.00999999999999,50.54,77.99000000000001,77.54
9258,19860508,48.47,66.02,45.05,72.95,55.94,74.03,58.55,64.49000000000001,59.540000000000006,76.00999999999999,77.0,59.99,64.49000000000001,67.46,53.06,60.53,59.45,77.54,54.05,77.99000000000001,76.00999999999999
9259,19860509,51.98,54.95,45.05,67.00999999999999,59.0,70.52,55.49,66.56,63.95,78.98,80.06,52.52,57.47,73.04,50.0,64.94,64.49000000000001,79.52,47.48,75.92,76.46
9260,19860510,58.55,55.49,47.93,61.97,59.45,69.98,59.0,74.48,66.02,72.05,76.00999999999999,57.56,59.0,77.0,47.03,67.00999999999999,55.49,77.0,49.01,69.53,73.94
9261,19860511,64.49000000000001,62.059999999999995,48.47,65.48,65.03,70.97,61.97,75.02,62.51,74.03,75.47,52.07,61.97,79.52,48.56,61.43,55.94,74.57,48.02,68.99000000000001,69.44
9262,19860512,64.04,59.99,48.02,66.56,55.94,75.47,63.05,72.95,62.059999999999995,70.97,77.99000000000001,57.56,60.980000000000004,78.98,53.96,62.959999999999994,61.43,78.53,51.44,72.5,73.94
9263,19860513,64.49000000000001,58.01,54.95,69.08,60.440000000000005,76.00999999999999,66.02,76.00999999999999,59.99,74.03,79.97,57.56,61.97,80.50999999999999,51.53,62.959999999999994,60.980000000000004,76.00999999999999,49.46,72.05,76.46
9264,19860514,67.00999999999999,56.03,53.06,59.540000000000006,60.980000000000004,74.03,66.92,78.53,60.440000000000005,74.93,78.08,55.49,57.56,80.96,49.55,62.959999999999994,56.03,76.00999999999999,50.0,67.55,76.00999999999999
9265,19860515,66.56,61.97,55.49,68.99000000000001,60.53,76.00999999999999,66.47,77.45,61.43,76.00999999999999,77.45,56.03,60.440000000000005,79.52,53.96,64.04,57.02,81.5,51.53,70.52,74.48
9266,19860516,61.519999999999996,72.05,59.99,72.95,70.52,76.55,67.00999999999999,77.45,63.95,77.54,77.54,60.53,71.06,80.96,55.04,64.58,62.51,79.52,53.06,74.48,74.48
9267,19860517,48.47,75.02,68.99000000000001,72.5,62.959999999999994,67.00999999999999,68.99000000000001,71.42,62.959999999999994,77.99000000000001,77.54,66.47,74.03,80.06,61.97,66.47,64.49000000000001,78.98,56.03,68.54,75.47
9268,19860518,57.56,76.46,69.53,73.49000000000001,50.99,59.99,62.959999999999994,75.47,65.03,77.45,77.54,68.99000000000001,77.99000000000001,83.03,61.97,68.54,55.49,79.52,58.01,58.01,78.98
9269,19860519,64.94,75.47,76.00999999999999,70.43,48.56,65.03,49.46,81.5,63.5,77.99000000000001,73.49000000000001,66.47,77.54,88.52,63.95,66.56,54.5,81.5,59.99,59.0,78.53
9270,19860520,70.07,71.06,70.07,70.52,48.47,68.0,48.47,84.47,63.95,77.54,73.04,63.5,68.99000000000001,88.43,52.97,64.58,57.56,81.5,52.97,56.48,74.93
9271,19860521,71.96,68.99000000000001,67.00999999999999,66.47,55.94,72.05,50.0,76.00999999999999,64.49000000000001,76.46,68.99000000000001,63.5,71.96,86.0,51.98,66.02,55.94,81.05,50.0,59.0,75.92
9272,19860522,66.47,66.92,60.980000000000004,64.49000000000001,51.98,74.48,51.53,71.42,63.95,77.45,71.50999999999999,64.04,69.53,83.57,52.52,64.04,59.0,82.04,52.07,64.49000000000001,73.04
9273,19860523,65.93,65.48,59.0,62.51,54.5,78.98,58.01,76.00999999999999,63.5,80.06,78.53,65.48,65.48,85.55,59.99,65.03,56.03,80.96,58.55,66.56,75.02
9274,19860524,69.53,67.55,61.97,70.97,57.56,70.52,64.04,80.06,64.04,80.42,78.53,68.0,66.02,86.99,68.54,67.00999999999999,62.059999999999995,80.50999999999999,63.5,69.44,81.95
9275,19860525,72.05,67.46,58.55,77.54,61.519999999999996,70.52,62.959999999999994,83.48,69.53,77.99000000000001,78.53,68.0,67.55,89.06,72.5,66.02,61.519999999999996,80.96,71.06,68.45,79.97
9276,19860526,69.53,68.54,51.98,70.52,59.0,71.96,67.00999999999999,86.0,66.47,81.5,77.45,63.95,67.46,89.96000000000001,65.93,65.48,63.05,80.96,61.97,66.02,80.96
9277,19860527,63.05,64.94,63.5,70.52,58.459999999999994,68.99000000000001,63.5,87.44,65.03,81.5,76.46,69.44,64.94,90.05,65.48,65.48,57.02,79.43,60.53,67.55,81.95
9278,19860528,63.5,74.03,74.48,74.48,63.5,69.53,70.97,87.98,64.49000000000001,80.96,80.06,77.0,73.49000000000001,90.5,66.02,68.0,59.0,79.52,62.959999999999994,69.44,82.49000000000001
9279,19860529,66.47,77.0,73.04,78.53,66.56,75.02,70.97,89.51,65.57,79.43,78.53,77.0,75.47,90.5,68.99000000000001,66.47,62.059999999999995,78.53,66.02,72.05,81.95
9280,19860530,58.459999999999994,79.97,76.55,78.53,71.06,75.47,74.03,87.98,63.5,80.42,79.97,78.98,78.98,87.53,74.03,65.48,62.059999999999995,79.07,69.98,72.05,80.50999999999999
9281,19860531,61.07,79.43,68.0,77.0,75.02,75.02,75.02,86.99,64.49000000000001,81.5,81.5,80.06,81.5,85.55,77.0,65.03,59.99,77.99000000000001,74.48,75.47,83.48
9282,19860601,59.99,79.97,72.5,78.98,67.00999999999999,70.52,68.54,85.55,64.49000000000001,82.58,79.52,75.02,81.95,88.52,70.97,65.57,59.99,82.49000000000001,67.00999999999999,78.08,83.93
9283,19860602,66.47,68.99000000000001,57.47,79.52,52.52,76.46,53.51,91.49,65.57,84.47,80.50999999999999,66.02,65.48,88.97,71.96,66.02,59.99,82.04,65.03,65.48,84.47
9284,19860603,67.46,59.0,56.48,70.52,57.47,76.55,55.49,88.97,66.02,83.57,80.96,55.49,59.99,91.03999999999999,65.03,67.00999999999999,61.519999999999996,82.94,64.49000000000001,70.52,83.48
9285,19860604,68.54,66.47,64.04,74.03,68.0,79.52,66.56,89.51,65.48,83.03,81.5,61.519999999999996,67.55,93.56,65.03,65.48,61.519999999999996,82.04,60.440000000000005,77.45,84.02
9286,19860605,74.48,75.47,68.0,76.46,56.03,75.02,64.04,86.0,66.02,81.5,81.5,68.0,77.45,91.49,63.5,66.02,60.980000000000004,81.95,60.53,77.54,83.03
9287,19860606,74.03,78.44,57.56,78.53,59.0,77.99000000000001,62.959999999999994,83.57,66.02,81.95,81.95,67.46,80.96,88.97,60.440000000000005,67.00999999999999,60.53,82.04,59.45,77.54,80.06
9288,19860607,72.5,79.52,55.49,81.95,67.55,81.5,69.53,84.02,64.49000000000001,80.50999999999999,82.49000000000001,64.49000000000001,75.56,89.41999999999999,61.07,66.02,59.99,80.96,57.56,77.99000000000001,84.02
9289,19860608,76.00999999999999,81.05,68.99000000000001,83.48,61.97,81.5,71.96,80.06,65.48,78.98,81.5,73.04,81.5,86.45,57.56,67.46,64.49000000000001,80.50999999999999,58.01,81.5,84.47
9290,19860609,68.99000000000001,72.5,70.52,83.03,61.97,82.04,62.059999999999995,81.95,69.53,81.5,80.06,74.03,74.48,87.44,64.94,66.56,71.06,80.50999999999999,61.97,76.00999999999999,81.5
9291,19860610,65.03,70.07,68.99000000000001,78.53,71.50999999999999,79.97,63.5,82.58,66.02,81.5,81.05,66.47,72.5,88.52,71.96,65.03,66.47,80.96,67.00999999999999,81.95,82.49000000000001
9292,19860611,69.98,82.49000000000001,64.49000000000001,82.04,74.93,76.46,75.02,85.01,62.959999999999994,81.5,83.03,78.98,82.49000000000001,91.49,73.04,65.03,62.959999999999994,80.06,66.56,77.54,84.02
9293,19860612,73.94,80.50999999999999,54.5,83.48,61.97,79.43,68.0,87.98,64.94,83.03,82.04,62.51,66.56,94.46000000000001,72.5,66.56,61.519999999999996,79.97,67.00999999999999,69.98,83.03
9294,19860613,79.52,73.94,57.47,80.50999999999999,63.5,79.43,68.99000000000001,86.45,63.95,81.95,81.5,65.93,69.53,93.02,76.00999999999999,67.00999999999999,61.519999999999996,80.96,72.95,75.02,78.44
9295,19860614,76.55,73.58,63.5,79.52,59.45,81.5,67.46,89.51,63.95,82.49000000000001,79.52,74.03,72.5,94.55,62.959999999999994,66.47,63.05,81.05,57.47,78.53,81.5
9296,19860615,77.0,77.0,73.49000000000001,79.97,68.0,78.53,71.96,89.51,67.00999999999999,78.53,78.53,74.48,78.53,95.99,62.51,66.02,60.53,80.96,59.0,77.54,79.97
9297,19860616,77.54,79.97,76.00999999999999,80.50999999999999,69.53,78.98,72.95,88.97,66.56,80.96,79.97,72.5,79.52,95.53999999999999,64.04,67.00999999999999,64.04,80.96,59.99,82.04,81.05
9298,19860617,76.00999999999999,70.52,66.92,81.5,59.45,77.54,59.99,87.53,66.02,77.99000000000001,80.06,69.98,70.97,98.96000000000001,60.53,67.00999999999999,65.93,80.50999999999999,56.57,74.48,80.96
9299,19860618,75.02,64.49000000000001,62.959999999999994,76.55,66.02,80.06,63.05,88.43,67.00999999999999,80.96,80.06,66.47,63.5,94.46000000000001,59.0,68.0,61.519999999999996,80.50999999999999,56.57,75.47,79.52
9300,19860619,75.02,69.44,68.0,76.55,78.98,80.50999999999999,71.06,86.0,68.0,80.50999999999999,82.04,69.53,68.99000000000001,92.48,59.99,67.46,59.540000000000006,82.04,58.459999999999994,80.50999999999999,79.52
9301,19860620,77.45,74.48,58.01,82.49000000000001,69.53,81.95,67.00999999999999,87.44,68.45,78.98,80.06,72.05,74.48,92.48,62.51,67.00999999999999,59.540000000000006,82.49000000000001,60.53,81.95,80.50999999999999
9302,19860621,79.43,72.5,59.99,79.07,77.0,83.48,67.00999999999999,85.55,68.0,81.95,81.95,69.98,71.96,92.57,67.00999999999999,66.56,66.56,82.94,61.519999999999996,84.47,77.54
9303,19860622,75.47,71.50999999999999,65.48,77.99000000000001,77.54,83.93,77.45,86.99,65.03,78.98,81.5,68.0,69.98,91.58000000000001,70.97,66.56,65.03,82.04,66.47,83.03,80.50999999999999
9304,19860623,72.5,77.54,72.5,83.03,70.97,84.02,75.47,86.53999999999999,64.04,81.05,80.96,79.43,79.97,95.53999999999999,74.03,68.0,63.05,83.03,70.52,78.98,80.50999999999999
9305,19860624,62.42,77.0,73.49000000000001,85.01,53.51,82.94,61.07,90.5,62.959999999999994,80.50999999999999,81.5,75.47,77.0,95.0,68.0,68.0,62.51,81.95,64.04,76.55,80.96
9306,19860625,64.04,67.00999999999999,62.51,83.03,59.0,82.94,59.99,91.94,64.49000000000001,82.49000000000001,82.04,67.00999999999999,66.47,95.99,68.0,67.46,61.519999999999996,81.5,64.04,72.95,81.5
9307,19860626,71.06,68.0,64.49000000000001,82.94,72.95,82.94,67.00999999999999,93.56,64.58,80.96,82.49000000000001,63.95,68.99000000000001,97.52,71.42,68.99000000000001,64.04,81.5,63.5,83.48,81.5
9308,19860627,71.96,78.44,72.05,84.47,75.02,86.45,77.54,94.46000000000001,68.54,81.95,82.94,70.52,77.54,98.96000000000001,73.04,70.97,60.53,80.50999999999999,68.0,84.02,82.04
9309,19860628,76.00999999999999,80.06,78.08,85.01,73.04,87.53,77.0,94.55,70.97,80.96,81.5,75.47,81.5,98.06,59.99,70.52,60.53,82.49000000000001,61.519999999999996,81.05,82.49000000000001
9310,19860629,78.98,82.94,76.00999999999999,84.56,72.5,86.45,70.43,92.03,69.98,80.96,76.00999999999999,79.97,82.94,91.03999999999999,64.49000000000001,71.50999999999999,59.99,82.49000000000001,61.07,85.55,81.5
9311,19860630,77.0,77.45,71.06,82.94,61.519999999999996,85.01,59.99,87.98,72.5,81.95,81.95,71.50999999999999,71.50999999999999,91.03999999999999,66.47,73.94,64.49000000000001,81.05,61.97,82.04,83.03
9312,19860701,74.03,69.53,72.05,83.03,61.97,84.47,65.48,91.03999999999999,70.52,81.95,81.5,69.53,70.43,92.57,71.06,72.5,64.49000000000001,81.05,59.99,77.54,85.01
9313,19860702,74.57,76.55,60.440000000000005,83.48,66.47,83.57,69.98,94.55,69.44,81.5,82.04,72.05,75.47,91.03999999999999,68.0,74.48,63.5,81.95,62.51,75.02,85.46000000000001
9314,19860703,75.56,71.06,60.980000000000004,78.53,64.49000000000001,84.91999999999999,63.5,95.99,69.98,81.5,82.49000000000001,71.50999999999999,72.05,90.5,62.51,70.97,61.97,83.03,58.55,75.47,81.5
9315,19860704,76.55,68.0,64.94,77.99000000000001,74.03,86.0,68.0,94.46000000000001,71.06,81.5,81.5,65.48,66.47,86.0,60.53,67.00999999999999,61.519999999999996,81.95,56.93,82.49000000000001,81.5
9316,19860705,73.49000000000001,79.97,72.05,80.50999999999999,82.49000000000001,86.0,78.98,87.98,71.06,81.5,81.5,77.54,79.43,90.95,61.519999999999996,66.56,63.95,81.95,61.07,85.01,81.05
9317,19860706,74.03,84.02,66.02,82.58,77.99000000000001,83.03,79.97,85.01,68.0,81.05,80.50999999999999,82.49000000000001,83.03,93.02,69.53,68.0,62.51,81.05,64.49000000000001,85.46000000000001,81.5
9318,19860707,74.03,86.0,78.98,86.0,75.47,85.01,79.52,86.45,67.55,80.50999999999999,80.96,85.01,86.0,94.01,65.48,68.45,59.99,81.05,63.05,84.91999999999999,79.97
9319,19860708,72.05,88.52,82.49000000000001,87.98,72.95,84.56,76.46,87.98,67.46,82.04,80.50999999999999,85.55,84.47,94.55,67.00999999999999,69.98,61.519999999999996,80.96,61.519999999999996,87.08000000000001,82.49000000000001
9320,19860709,69.53,77.99000000000001,79.52,89.51,66.02,85.55,71.06,89.06,66.56,81.5,81.5,78.98,78.53,94.46000000000001,64.94,68.99000000000001,61.07,82.49000000000001,63.05,86.0,82.04
9321,19860710,72.5,77.0,70.52,85.01,66.47,86.53999999999999,69.53,87.53,68.0,82.49000000000001,83.48,77.45,75.47,94.01,62.959999999999994,68.54,65.57,81.95,59.99,84.56,84.02
9322,19860711,76.00999999999999,75.02,67.46,86.53999999999999,74.03,85.46000000000001,66.47,90.5,68.99000000000001,82.49000000000001,84.47,68.99000000000001,71.06,94.55,68.54,68.45,63.95,81.5,62.959999999999994,81.5,86.0
9323,19860712,77.45,83.03,60.980000000000004,87.53,74.03,87.53,73.49000000000001,93.02,69.53,82.94,85.01,67.00999999999999,78.98,93.56,65.03,68.54,62.51,82.49000000000001,61.519999999999996,77.45,82.49000000000001
9324,19860713,81.5,84.02,59.0,88.52,74.48,86.0,77.45,92.03,69.44,80.50999999999999,82.04,67.00999999999999,81.5,92.93,64.04,69.98,62.959999999999994,81.95,59.99,80.50999999999999,80.96
9325,19860714,78.53,80.50999999999999,69.53,84.47,70.52,84.56,71.50999999999999,91.49,69.98,82.04,82.04,76.00999999999999,80.50999999999999,90.5,62.059999999999995,72.5,60.53,83.03,59.540000000000006,77.45,82.94
9326,19860715,74.57,76.46,73.04,85.01,78.53,84.47,72.5,82.94,68.99000000000001,85.01,82.49000000000001,77.0,76.55,92.48,58.01,70.97,61.519999999999996,81.5,57.56,83.48,83.48
9327,19860716,70.52,77.0,72.05,86.0,82.49000000000001,84.47,75.47,86.99,67.46,84.47,81.5,73.49000000000001,75.47,91.49,59.540000000000006,69.53,59.99,81.05,54.5,87.08000000000001,83.93
9328,19860717,71.06,78.53,73.94,86.99,83.93,86.0,82.49000000000001,85.01,68.99000000000001,84.56,81.5,75.47,79.07,88.97,62.959999999999994,69.53,56.93,82.04,59.99,87.53,86.0
9329,19860718,75.02,86.53999999999999,74.48,89.06,84.02,86.45,84.47,87.53,68.45,85.46000000000001,82.49000000000001,77.54,83.03,93.02,62.959999999999994,68.99000000000001,59.540000000000006,81.5,60.980000000000004,86.99,84.47
9330,19860719,76.00999999999999,84.02,66.02,90.5,84.47,86.45,86.0,87.53,69.53,84.47,84.47,75.56,76.46,96.44,70.43,69.98,60.53,82.94,67.55,91.03999999999999,84.02
9331,19860720,74.03,78.98,71.06,88.97,76.00999999999999,88.43,80.50999999999999,81.5,68.0,86.53999999999999,84.91999999999999,73.49000000000001,75.47,92.48,71.50999999999999,70.43,63.05,84.02,68.99000000000001,79.52,86.53999999999999
9332,19860721,70.52,79.52,77.99000000000001,86.0,73.49000000000001,86.0,72.5,80.50999999999999,70.52,83.48,83.93,80.96,79.97,79.07,69.98,67.55,62.51,84.47,66.02,77.0,86.0
9333,19860722,71.50999999999999,78.44,69.98,83.03,76.00999999999999,82.04,70.97,81.05,70.97,83.03,83.48,75.47,79.07,84.56,63.95,69.44,65.48,83.48,61.519999999999996,78.98,83.48
9334,19860723,70.52,79.52,77.0,86.0,75.47,86.0,75.56,82.49000000000001,68.99000000000001,84.47,84.02,76.00999999999999,80.50999999999999,89.96000000000001,64.49000000000001,70.43,66.47,83.57,62.51,81.5,82.04
9335,19860724,73.04,78.98,78.98,82.94,81.5,86.99,77.54,82.49000000000001,68.99000000000001,83.48,82.94,76.00999999999999,78.98,93.56,66.02,70.97,64.49000000000001,82.49000000000001,62.959999999999994,87.53,82.49000000000001
